shot_number,total_kfiles,gfile_exists_count,effective_converged_count,convergence_failures,gfile_existence_rate_percent,effective_convergence_rate_percent,max_kfile_current,max_gfile_current,avg_current_error_percent,max_current_error_percent,effective_converged_points
40500,14,4,4,0,28.57142857142857,28.57142857142857,75554.91033666639,63985.7804,4.342992400752847e-08,1.1976767927692558e-07,4
40501,13,3,3,0,23.076923076923077,23.076923076923077,73585.03178344971,62697.9874,5.078870199194034e-08,6.92005436167458e-08,3
40502,13,3,3,0,23.076923076923077,23.076923076923077,73786.5464786206,62346.5457,3.2525698110421444e-08,4.810844437006181e-08,3
40504,8,8,8,0,100.0,100.0,41987.071347146695,41987.0713,1.48102789499735e-07,2.641069580549696e-07,8
40505,11,2,2,0,18.181818181818183,18.181818181818183,70754.67535370574,59083.8137,1.0764121113553254e-08,1.4686672831314101e-08,2
40506,11,3,3,0,27.27272727272727,27.27272727272727,61006.33641207629,60985.9387,3.5391650251027714e-08,6.76519241238281e-08,3
40507,12,3,3,0,25.0,25.0,65521.23284228249,61500.4594,5.346137244792485e-08,8.730836919733541e-08,3
40508,12,2,2,0,16.666666666666664,16.666666666666664,79036.123832004,55373.0564,5.189701841911543e-08,7.461937260889559e-08,2
40510,12,3,3,0,25.0,25.0,70326.35844953504,62032.0873,3.0140472714434124e-08,3.109297633909245e-08,3
40511,11,3,3,0,27.27272727272727,27.27272727272727,66928.75255174184,58345.0887,3.231212311748407e-08,4.92462399231618e-08,3
40513,10,4,4,0,40.0,40.0,60614.99148940743,58766.5642,3.181492443495207e-08,4.93903965747409e-08,4
40514,10,2,2,0,20.0,20.0,61973.67237999642,53887.3434,2.9558355116449467e-08,4.204652259051392e-08,2
40519,8,2,2,0,25.0,25.0,83495.31782584621,70523.9309,1.2273305793446254e-07,1.4618477015769074e-07,2
40520,8,2,2,0,25.0,25.0,82000.28782481702,70753.6443,2.7644626551876462e-08,4.685016712334636e-08,2
40521,8,2,2,0,25.0,25.0,87976.00199820194,65834.4213,1.6140165643961754e-07,2.814975036434843e-07,2
40522,7,1,1,0,14.285714285714285,14.285714285714285,83737.7004253865,75034.9211,5.1993009259983655e-08,5.1993009259983655e-08,1
40523,3,0,0,0,0.0,0.0,39812.42374738184,,,,0
40524,7,2,2,0,28.57142857142857,28.57142857142857,86488.30780150271,71894.1172,8.256020056533579e-08,9.360579077944341e-08,2
40525,7,2,2,0,28.57142857142857,28.57142857142857,87211.86189408302,75478.3292,1.511140528388425e-07,2.491849884547737e-07,2
40526,7,2,2,0,28.57142857142857,28.57142857142857,84480.84102444003,76355.5489,5.6560161505228074e-08,6.598258429553689e-08,2
40527,7,2,2,0,28.57142857142857,28.57142857142857,85570.1813376766,77538.7323,2.2772605188075862e-08,2.308447426560507e-08,2
40528,7,2,2,0,28.57142857142857,28.57142857142857,85890.55202302372,78382.4411,6.33906274023398e-08,8.965492043235438e-08,2
40529,7,2,2,0,28.57142857142857,28.57142857142857,85997.86734189323,78114.0044,1.1389261473817816e-07,1.752388727366343e-07,2
40530,7,1,1,0,14.285714285714285,14.285714285714285,85684.03394797866,77832.2257,7.594650429731506e-08,7.594650429731506e-08,1
40531,7,1,1,0,14.285714285714285,14.285714285714285,86756.65142957192,79309.0278,8.563179577274104e-08,8.563179577274104e-08,1
40555,5,0,0,0,0.0,0.0,15758.641136151862,,,,0
40556,8,1,1,0,12.5,12.5,83338.53216497252,59621.1534,5.244948680250366e-08,5.244948680250366e-08,1
40557,8,1,1,0,12.5,12.5,79804.78028062721,59418.7692,7.463243418032675e-08,7.463243418032675e-08,1
40558,8,1,1,0,12.5,12.5,80171.19552978317,58875.5701,3.3403570146150454e-08,3.3403570146150454e-08,1
40559,8,1,1,0,12.5,12.5,78099.20922621572,57252.2132,1.9984294029459548e-08,1.9984294029459548e-08,1
40560,8,2,2,0,25.0,25.0,76703.1983219038,76146.944,3.612230080218545e-08,5.6424559138774595e-08,2
40561,8,2,2,0,25.0,25.0,75902.2552082792,74422.7016,2.653114562860571e-08,4.603040518046016e-08,2
40562,6,3,3,0,50.0,50.0,39241.88148714554,39241.8815,6.781851606718486e-08,1.418183575228888e-07,3
40563,8,3,3,0,37.5,37.5,65216.87302325058,65216.873,6.135693784542552e-08,9.304184595281041e-08,3
40564,9,3,3,0,33.33333333333333,33.33333333333333,71121.86273537467,71121.8627,7.418949640137345e-08,9.797760176258873e-08,3
40565,9,2,2,0,22.22222222222222,22.22222222222222,70816.66617677764,70816.6662,1.961585277139016e-08,3.279223602730037e-08,2
40566,9,3,3,0,33.33333333333333,33.33333333333333,72603.77643634134,72603.7764,6.472775117093337e-08,8.991114949785031e-08,3
40567,9,3,3,0,33.33333333333333,33.33333333333333,73808.98007500805,73808.9801,6.785958518839358e-08,1.420617484381062e-07,3
40570,9,3,3,0,33.33333333333333,33.33333333333333,80556.76258480191,74560.6625,1.2190744621649078e-07,1.568209203633923e-07,3
40573,9,3,3,0,33.33333333333333,33.33333333333333,75864.61889829305,75864.6189,7.40768107674882e-08,1.667829863236113e-07,3
40574,10,2,2,0,20.0,20.0,89908.55517728697,83882.2739,1.0881287842090477e-07,2.0595130143053242e-07,2
40575,10,1,1,0,10.0,10.0,89097.14648927125,84255.1869,6.378375876239726e-08,6.378375876239726e-08,1
40576,10,1,1,0,10.0,10.0,92707.6427743614,44202.5251,1.244595854466024e-07,1.244595854466024e-07,1
40577,10,1,1,0,10.0,10.0,97918.38081928194,26721.8277,2.776172025898952e-08,2.776172025898952e-08,1
40578,11,1,1,0,9.090909090909092,9.090909090909092,102659.21395198164,82048.2888,3.960521560964411e-08,3.960521560964411e-08,1
40579,11,1,1,0,9.090909090909092,9.090909090909092,104353.45769933758,35605.6576,7.603853434044394e-08,7.603853434044394e-08,1
40580,11,2,2,0,18.181818181818183,18.181818181818183,105586.8630255286,87119.8198,2.467808527399256e-08,3.240395181999632e-08,2
40581,11,2,2,0,18.181818181818183,18.181818181818183,108594.3797228124,64711.6046,1.099756634488588e-07,1.2456561798004202e-07,2
40583,8,4,4,0,50.0,50.0,66283.19488324584,66283.1949,1.2976842978735502e-07,3.459683662855148e-07,4
40584,9,1,1,0,11.11111111111111,11.11111111111111,92646.8404789912,35982.9718,2.3791973390795214e-08,2.3791973390795214e-08,1
40585,9,1,1,0,11.11111111111111,11.11111111111111,87885.97035986972,82876.6377,3.755141678453995e-08,3.755141678453995e-08,1
40586,10,0,0,0,0.0,0.0,90177.4779530306,,,,0
40589,11,1,1,0,9.090909090909092,9.090909090909092,109372.56985961396,40267.3512,9.520529275661457e-08,9.520529275661457e-08,1
40593,9,7,7,0,77.77777777777779,77.77777777777779,63648.54799462848,63648.548,8.026569062953506e-08,1.472939103601982e-07,7
40594,11,1,1,0,9.090909090909092,9.090909090909092,120016.26015318368,31465.3001,4.5618628265018584e-08,4.5618628265018584e-08,1
40595,13,1,1,0,7.6923076923076925,7.6923076923076925,127204.13328238108,64161.4369,4.6195524045341216e-08,4.6195524045341216e-08,1
40597,14,1,1,0,7.142857142857142,7.142857142857142,127382.51320110109,64586.0013,8.990475909731704e-08,8.990475909731704e-08,1
40598,14,2,2,0,14.285714285714285,14.285714285714285,120925.95683796408,66058.9532,7.817201042815362e-08,9.679536244948076e-08,2
40599,14,4,4,0,28.57142857142857,28.57142857142857,124558.9017483862,87348.7549,7.22802689592364e-08,1.514133751867943e-07,4
40600,14,2,2,0,14.285714285714285,14.285714285714285,124196.18120259693,58436.3586,1.0619356614123227e-07,1.3727493478402861e-07,2
40601,6,4,4,0,66.66666666666666,66.66666666666666,35266.6638660758,35266.6638,1.423581771243791e-07,2.884088418519239e-07,4
40602,10,2,2,0,20.0,20.0,79195.76587946119,47096.952,5.263160916236817e-08,5.327834299457181e-08,2
40611,13,3,3,0,23.076923076923077,23.076923076923077,117209.94506710189,97541.5941,5.070746372371262e-08,7.769708007400079e-08,3
40613,14,1,1,0,7.142857142857142,7.142857142857142,117820.65026022066,70445.4989,7.673836022327049e-08,7.673836022327049e-08,1
40614,14,1,1,0,7.142857142857142,7.142857142857142,115411.25755918576,69648.2109,6.398627907114609e-08,6.398627907114609e-08,1
40615,14,4,4,0,28.57142857142857,28.57142857142857,114270.28775156316,100332.015,1.0633160564470692e-07,3.180952294477811e-07,4
40616,14,3,3,0,21.428571428571427,21.428571428571427,114667.26176467248,100756.677,1.436035724232389e-07,2.402991835725192e-07,3
40617,15,2,2,0,13.333333333333334,13.333333333333334,111329.3355029903,88254.056,7.789499872824669e-08,1.3046080352870658e-07,2
40618,15,2,2,0,13.333333333333334,13.333333333333334,110875.92590688982,61242.887,3.787474841509982e-08,5.250768542200476e-08,2
40619,14,2,2,0,14.285714285714285,14.285714285714285,110531.89330397909,58826.4938,5.7478109523814127e-08,7.042408855348155e-08,2
40620,14,3,3,0,21.428571428571427,21.428571428571427,111365.87344461677,100534.924,1.9054436437585757e-07,4.178328079328143e-07,3
40621,14,2,2,0,14.285714285714285,14.285714285714285,111139.74334788432,69830.4157,5.0707604316971785e-08,6.81333240422986e-08,2
40622,14,2,2,0,14.285714285714285,14.285714285714285,108824.85748669392,69765.3427,3.8935303691649046e-08,6.983612637689709e-08,2
40623,14,1,1,0,7.142857142857142,7.142857142857142,112564.3019042628,96971.405,3.9825630394563304e-09,3.9825630394563304e-09,1
40624,14,2,2,0,14.285714285714285,14.285714285714285,113400.1689607153,97291.2858,1.4391931075746403e-08,1.8388612439805353e-08,2
40625,14,3,3,0,21.428571428571427,21.428571428571427,116091.80418603437,97429.3039,5.8679616140640434e-08,8.761131437961698e-08,3
40626,14,1,1,0,7.142857142857142,7.142857142857142,113071.07095495074,98404.0391,5.736570207886583e-08,5.736570207886583e-08,1
40627,14,3,3,0,21.428571428571427,21.428571428571427,120658.35460730674,63082.1493,8.435265368939809e-08,1.1404059052341257e-07,3
40628,14,3,3,0,21.428571428571427,21.428571428571427,119511.75641766308,63722.4157,6.595682874873452e-08,1.5883273973221237e-07,3
40629,14,3,3,0,21.428571428571427,21.428571428571427,121207.48329400578,62069.7203,6.786179376188033e-08,1.1583534029167073e-07,3
40630,13,3,3,0,23.076923076923077,23.076923076923077,122500.48256671445,92633.5196,6.59796592796707e-08,9.406632954708785e-08,3
40631,13,1,1,0,7.6923076923076925,7.6923076923076925,118819.24607044071,94682.8353,5.6059513173263535e-08,5.6059513173263535e-08,1
40632,12,1,1,0,8.333333333333332,8.333333333333332,125006.58244893842,41059.2456,7.525425900184e-08,7.525425900184e-08,1
40633,11,2,2,0,18.181818181818183,18.181818181818183,127290.11471784722,89007.9866,1.9650890659371325e-08,3.887513782942743e-08,2
40634,12,2,2,0,16.666666666666664,16.666666666666664,123434.12625622834,65262.1167,7.356661781333569e-08,1.390523906269229e-07,2
40635,10,1,1,0,10.0,10.0,112861.7642069831,24784.9012,1.4477421161524036e-07,1.4477421161524036e-07,1
40636,10,1,1,0,10.0,10.0,109263.90745689555,87073.4301,1.5196701603004417e-08,1.5196701603004417e-08,1
40637,10,1,1,0,10.0,10.0,105450.83652077935,83412.3001,4.351110278151261e-08,4.351110278151261e-08,1
40638,9,0,0,0,0.0,0.0,93819.1665951297,,,,0
40645,5,4,4,0,80.0,80.0,29971.20611848963,29971.2061,1.2529665308737134e-07,3.113802853575007e-07,4
40649,10,2,2,0,20.0,20.0,122713.49856305405,73851.7097,6.147321336746097e-08,6.707193884080236e-08,2
40650,11,0,0,0,0.0,0.0,122133.86317634882,,,,0
40652,10,1,1,0,10.0,10.0,120345.00654413324,35623.5375,3.2141506628298235e-08,3.2141506628298235e-08,1
40653,10,1,1,0,10.0,10.0,121208.3298740289,35127.0536,1.9051320367588735e-07,1.9051320367588735e-07,1
40654,10,2,2,0,20.0,20.0,120746.68104942385,75747.3242,1.7948224963689122e-08,1.9500485768362643e-08,2
40655,10,1,1,0,10.0,10.0,122876.93967718126,46192.4656,8.593625485973831e-08,8.593625485973831e-08,1
40656,10,1,1,0,10.0,10.0,119470.84323873528,42055.348,1.0684965461006724e-07,1.0684965461006724e-07,1
40658,10,1,1,0,10.0,10.0,113457.550948704,61402.0429,8.609956159280875e-09,8.609956159280875e-09,1
40659,10,2,2,0,20.0,20.0,110145.77846348696,91330.6273,2.3896020674365576e-08,3.3135597123325615e-08,2
40662,9,2,2,0,22.22222222222222,22.22222222222222,96365.14416343631,75001.2636,3.2209272628872016e-08,3.577085713930939e-08,2
40663,9,1,1,0,11.11111111111111,11.11111111111111,91982.92036525124,68076.7325,1.0034501674900628e-07,1.0034501674900628e-07,1
40664,9,1,1,0,11.11111111111111,11.11111111111111,108070.236806064,79531.3352,4.2657657023941714e-08,4.2657657023941714e-08,1
40668,8,1,1,0,12.5,12.5,83769.10103529239,56581.4351,3.3602215343464744e-08,3.3602215343464744e-08,1
40669,8,1,1,0,12.5,12.5,91709.06392922156,60292.6011,9.366088576454205e-08,9.366088576454205e-08,1
40670,8,1,1,0,12.5,12.5,102591.26265369836,78932.0325,3.9208225322808405e-09,3.9208225322808405e-09,1
40672,8,1,1,0,12.5,12.5,94242.94235031464,61524.5758,9.403832942814769e-08,9.403832942814769e-08,1
40673,8,0,0,0,0.0,0.0,101571.51774184222,,,,0
40674,9,1,1,0,11.11111111111111,11.11111111111111,102429.38428625604,66281.185,6.821202476196546e-08,6.821202476196546e-08,1
40675,9,1,1,0,11.11111111111111,11.11111111111111,106261.64186469535,34039.733,4.3259840284165856e-08,4.3259840284165856e-08,1
40679,5,3,3,0,60.0,60.0,36836.70230771325,36836.7023,1.0917036229138463e-07,1.6232788763469164e-07,3
40680,6,3,3,0,50.0,50.0,42857.88172422032,42857.8817,6.262368963571494e-08,8.873663262565219e-08,3
40681,7,2,2,0,28.57142857142857,28.57142857142857,67877.84491584936,61333.616,8.261649517471909e-08,9.597575855958277e-08,2
40682,8,2,2,0,25.0,25.0,76245.05705050997,75162.8754,4.873197623183246e-08,5.1491126777864476e-08,2
40683,8,1,1,0,12.5,12.5,98252.86456746393,39140.0997,1.5054204236054238e-08,1.5054204236054238e-08,1
40684,8,1,1,0,12.5,12.5,99186.28362327888,69167.1526,7.473611285438936e-08,7.473611285438936e-08,1
40685,8,1,1,0,12.5,12.5,98325.69599306794,71723.7678,1.7754798040844542e-08,1.7754798040844542e-08,1
40686,8,2,2,0,25.0,25.0,98589.45342670914,74256.6935,5.5980778660384134e-08,5.6516663884029974e-08,2
40687,8,1,1,0,12.5,12.5,99322.82607624022,76963.5691,3.677222860538199e-08,3.677222860538199e-08,1
40688,8,2,2,0,25.0,25.0,98908.8794168331,78596.7955,5.503578038865998e-08,9.36461481023624e-08,2
40689,9,1,1,0,11.11111111111111,11.11111111111111,100354.81108870328,55282.9702,1.1025417200123425e-07,1.1025417200123425e-07,1
40690,8,2,2,0,25.0,25.0,84257.81726181372,69915.5194,8.549807318731585e-08,1.1047324176737737e-07,2
40691,9,0,0,0,0.0,0.0,100341.61668677238,,,,0
40692,9,0,0,0,0.0,0.0,101230.14598767932,,,,0
40693,9,0,0,0,0.0,0.0,101705.87257714804,,,,0
40694,9,1,1,0,11.11111111111111,11.11111111111111,108378.47755594536,32024.3363,8.483737922244236e-09,8.483737922244236e-09,1
40695,9,2,2,0,22.22222222222222,22.22222222222222,102465.04745123032,66183.2459,4.172249859487399e-08,5.520227592612913e-08,2
40698,11,2,2,0,18.181818181818183,18.181818181818183,103865.1150486522,58674.0484,6.121502576269832e-08,9.778692213254767e-08,2
40699,13,3,3,0,23.076923076923077,23.076923076923077,114249.60369186293,57896.7306,7.41102285113339e-08,1.2678277708730304e-07,3
40700,13,3,3,0,23.076923076923077,23.076923076923077,122611.4975458226,64481.182,6.449469305725752e-08,9.92229810955451e-08,3
40701,13,1,1,0,7.6923076923076925,7.6923076923076925,124828.3743863183,37291.7464,8.40684360127812e-08,8.40684360127812e-08,1
40702,14,3,3,0,21.428571428571427,21.428571428571427,129345.97207011972,56076.9194,1.147167867419924e-07,1.423014546947042e-07,3
40703,14,4,4,0,28.57142857142857,28.57142857142857,130101.83656681016,72969.598,6.174508349874221e-08,1.1462193222900749e-07,4
40706,14,5,5,0,35.714285714285715,35.714285714285715,74887.12019268984,62523.1937,8.929385905738836e-08,1.409585125571384e-07,5
40707,16,4,4,0,25.0,25.0,85544.23683263449,63438.5251,6.353874114379672e-08,1.3445626682935533e-07,4
40709,16,3,3,0,18.75,18.75,74765.4943516992,67288.2349,3.820930335435862e-08,6.754291574781792e-08,3
40721,5,1,1,0,20.0,20.0,36754.50460076379,18406.1185,6.089136040147225e-07,6.089136040147225e-07,1
40722,4,1,1,0,25.0,25.0,28645.285346571243,28645.2853,1.6257908846513286e-07,1.6257908846513286e-07,1
40725,9,3,3,0,33.33333333333333,33.33333333333333,55449.68376364251,52240.377,1.181940835422945e-07,2.434989979016233e-07,3
40726,9,2,2,0,22.22222222222222,22.22222222222222,49363.30802512767,35097.9014,6.731290879614215e-08,8.234866778709643e-08,2
40727,7,2,2,0,28.57142857142857,28.57142857142857,36064.36595644952,36064.3659,9.354869801422677e-08,1.5652436673910569e-07,2
40737,11,1,1,0,9.090909090909092,9.090909090909092,95686.65282457913,35659.3908,1.0347802524595484e-07,1.0347802524595484e-07,1
40739,13,0,0,0,0.0,0.0,99578.91385857522,,,,0
40740,11,1,1,0,9.090909090909092,9.090909090909092,90345.80606064406,54633.0924,1.6734005653043501e-07,1.6734005653043501e-07,1
40741,12,1,1,0,8.333333333333332,8.333333333333332,94345.99933095869,36034.7446,6.019408980393175e-08,6.019408980393175e-08,1
40742,12,1,1,0,8.333333333333332,8.333333333333332,90182.15336798214,46550.0963,5.946895917067421e-08,5.946895917067421e-08,1
40743,13,0,0,0,0.0,0.0,91088.27463420342,,,,0
40745,12,1,1,0,8.333333333333332,8.333333333333332,74003.43969257134,58967.6568,2.6440513500566096e-08,2.6440513500566096e-08,1
40746,11,1,1,0,9.090909090909092,9.090909090909092,71963.4029594755,54705.7515,1.0376266799406181e-07,1.0376266799406181e-07,1
40747,11,3,3,0,27.27272727272727,27.27272727272727,67185.4665653144,58496.2749,7.941445252619698e-08,1.3538785789272686e-07,3
40748,12,3,3,0,25.0,25.0,65230.52461576073,63209.0107,3.514860809755164e-08,5.1038253687689706e-08,3
40749,10,10,10,0,100.0,100.0,49634.55405014143,49634.554,1.0647698900344827e-07,2.106232325035835e-07,10
40750,118,50,50,0,42.3728813559322,42.3728813559322,63222.50688663103,63504.7183,10.308996274191056,22.9486028841975,50
40751,8,8,8,0,100.0,100.0,42070.34890893755,42070.3489,2.161622047287852e-07,5.505973344662783e-07,8
40756,13,3,3,0,23.076923076923077,23.076923076923077,59636.6297563294,59076.0165,8.502533818763175e-09,1.9530315131344057e-08,3
40757,14,7,7,0,50.0,50.0,63697.12118364504,63697.1212,5.118542384764835e-08,1.2309747875591597e-07,7
40758,12,1,1,0,8.333333333333332,8.333333333333332,62557.23402798304,16650.4348,9.318728872840226e-08,9.318728872840226e-08,1
40759,12,0,0,0,0.0,0.0,63838.8980429759,,,,0
40760,10,2,2,0,20.0,20.0,65138.41756183466,53672.2319,5.489559872558869e-08,7.79479276390479e-08,2
40761,10,3,3,0,30.0,30.0,75735.99705611098,50271.8827,1.72496284727289e-07,3.123826905889116e-07,3
40762,12,3,3,0,25.0,25.0,70536.70770628456,54872.1687,2.0564345879492634e-07,3.424492789246844e-07,3
40763,13,4,4,0,30.76923076923077,30.76923076923077,71181.38835333081,64180.966,1.7551149032597536e-07,3.168325076474901e-07,4
40764,13,5,5,0,38.46153846153847,38.46153846153847,71459.91042820194,59400.2311,2.781598685479178e-07,6.260880419028227e-07,5
40765,9,1,1,0,11.11111111111111,11.11111111111111,73644.27310116493,32831.6785,2.793479831007519e-07,2.793479831007519e-07,1
40766,9,0,0,0,0.0,0.0,74825.99548811126,,,,0
40767,10,2,2,0,20.0,20.0,71589.70500913246,54803.0974,6.529177667649116e-08,8.192780583152328e-08,2
40784,8,2,2,0,25.0,25.0,78956.84853079764,64329.491,2.3302513047732875e-07,3.9392384516977017e-07,2
40785,12,2,2,0,16.666666666666664,16.666666666666664,102005.98862650617,79378.0326,2.0651420078078015e-07,3.314183656887567e-07,2
40789,12,2,2,0,16.666666666666664,16.666666666666664,101598.47560081012,79943.8507,1.2681110223879413e-07,1.8743391111511408e-07,2
40790,12,2,2,0,16.666666666666664,16.666666666666664,134486.96607153345,79774.9216,3.416443084282412e-08,3.4267108022967285e-08,2
40791,12,3,3,0,25.0,25.0,136169.0515782387,90309.9281,5.3330912013989856e-08,1.0116684166167515e-07,3
40792,13,3,3,0,23.076923076923077,23.076923076923077,125143.05191132768,101243.526,1.4917931937583213e-07,3.756861327404546e-07,3
40794,12,2,2,0,16.666666666666664,16.666666666666664,125247.79224440274,77550.2304,8.582844989535608e-08,1.0330081806525553e-07,2
40796,11,2,2,0,18.181818181818183,18.181818181818183,119545.77560175456,85841.2419,2.248699663173379e-08,4.1905705584006175e-08,2
40797,12,2,2,0,16.666666666666664,16.666666666666664,123280.32365023324,95765.7063,4.393405268491947e-08,5.3529819893484044e-08,2
